age,income,credit_score,loan_amount,active_loans,app_usage_frequency,engagement_score,migrated,loan_status_Ongoing,loan_status_Paid
28,105171,676,47668,4,4,90,0,False,True
39,131379,657,48738,3,15,2,1,True,False
20,120833,669,3787,3,19,43,0,True,False
27,45836,526,47149,1,15,43,0,False,True
42,115367,602,49357,2,26,63,0,False,True
22,91543,688,16839,2,14,73,0,True,False
23,80648,676,3155,0,16,58,0,True,False
44,51331,417,8019,3,24,48,0,False,False
57,130992,304,21614,4,10,5,0,False,False
34,35763,743,27190,1,24,91,0,True,False
40,94444,651,41375,2,14,76,0,True,False
54,118109,832,11928,0,20,35,0,False,False
33,44187,423,49425,4,11,93,0,False,True
55,36957,576,9598,3,2,16,0,False,True
31,29379,693,45339,4,28,83,0,True,False
36,52959,659,21581,2,19,49,0,True,False
58,107018,768,49974,1,3,60,0,False,False
28,148076,356,45655,3,4,51,1,True,False
54,52105,550,48796,1,11,91,0,False,True
32,25877,449,49743,4,13,82,0,False,False
34,73353,751,47607,4,18,59,0,False,False
37,108788,461,14919,0,18,64,0,False,True
52,121870,419,39180,3,19,13,0,False,True
25,109585,650,5499,4,12,94,0,False,False
46,108308,398,38677,2,1,26,0,True,False
42,76567,466,49246,2,24,70,0,False,True
46,82913,813,44862,1,6,3,0,False,False
53,27637,700,26602,2,3,87,0,True,False
57,97778,664,30692,4,17,12,0,True,False
33,67025,625,41422,2,3,41,0,False,False
55,131917,546,49750,3,1,79,0,False,True
27,126187,733,22760,1,3,65,0,True,False
54,124508,392,3920,3,4,63,0,False,True
38,107464,567,25085,4,6,50,0,False,False
49,53742,620,23925,4,7,47,0,False,True
33,36831,361,6615,2,23,8,0,True,False
39,138768,599,38083,0,25,31,0,False,False
44,140911,702,46228,0,8,11,0,True,False
59,110092,602,3783,4,13,17,0,True,False
43,115879,552,10605,4,4,27,0,False,False
33,113370,777,46557,1,6,95,0,False,False
45,71762,668,45608,4,11,27,0,False,True
57,129824,459,20192,4,1,78,0,False,False
42,123958,465,4331,1,8,87,0,False,True
41,113741,504,32856,3,22,56,0,False,False
38,43830,566,3846,3,2,69,0,True,False
22,80044,437,34697,1,8,94,0,False,True
61,98948,667,38586,1,20,98,0,False,False
38,94202,742,36030,3,9,47,0,False,True
28,62045,316,13775,3,4,19,0,False,True
47,111322,367,8549,3,17,57,0,False,True
39,142257,432,23437,3,7,31,0,True,False
64,96051,729,24958,2,10,16,0,False,False
26,132509,607,25243,1,5,45,0,False,False
33,51627,473,43177,0,10,27,1,False,True
28,40198,711,43424,2,27,61,0,False,False
38,94521,396,29984,0,12,26,0,True,False
33,136439,453,37942,0,21,29,0,False,True
57,131471,541,38538,4,20,44,0,True,False
55,54475,603,6833,1,6,29,0,True,False
59,130752,584,24386,2,1,95,0,False,False
36,143998,326,35813,1,3,2,0,False,False
49,44403,701,34805,3,27,6,0,False,True
28,28681,659,7242,1,28,9,0,True,False
52,116555,359,29704,0,7,15,0,False,False
44,143884,501,43419,3,11,84,1,False,True
33,118122,669,25832,1,24,58,0,False,True
30,140260,832,13321,1,12,2,0,False,False
54,67292,451,39930,0,9,3,0,True,False
60,128057,401,33407,3,1,52,0,False,True
33,130386,745,5073,0,4,55,0,False,False
49,127306,528,18667,1,2,53,0,False,True
60,30629,424,17035,2,2,94,0,False,False
23,118246,535,7732,2,17,72,0,False,True
23,120864,461,4487,4,21,40,0,True,False
47,102814,652,35952,2,2,85,0,False,True
27,33417,367,30425,3,4,39,0,False,False
21,143888,472,47658,4,25,43,0,False,False
60,59765,560,20571,3,11,13,0,False,False
41,99499,516,30075,2,19,37,0,True,False
60,139088,423,43185,2,24,55,0,False,False
35,81574,461,6495,1,26,32,0,False,False
48,127828,500,19681,3,13,14,0,True,False
49,115545,753,15781,0,22,65,0,False,False
31,52675,701,40865,1,26,27,0,False,False
54,126711,761,9469,3,21,24,0,True,False
30,97267,574,46167,4,18,22,0,False,True
40,65563,505,17202,3,27,78,0,False,False
40,36332,339,20928,4,29,45,0,False,True
24,148745,572,11985,4,19,8,0,True,False
39,44177,392,40599,2,24,91,0,False,False
56,114254,341,17775,0,15,67,0,False,False
22,93447,764,1968,3,28,64,0,True,False
63,82104,678,11382,0,12,97,0,False,False
52,109335,406,6151,4,25,47,0,False,True
28,139938,627,27804,2,11,21,0,False,True
28,105730,364,44586,0,27,32,0,True,False
23,29951,664,33259,1,23,45,0,False,False
54,131402,783,21748,4,1,44,0,False,False
36,53333,323,20691,1,16,41,0,True,False
53,46673,839,33020,0,28,96,0,False,True
43,139421,361,44560,0,28,52,0,False,True
51,65870,790,28256,0,13,88,1,True,False
20,146945,572,7125,3,29,11,0,False,False
27,96101,528,5370,4,6,85,0,False,True
64,47821,319,5838,4,23,18,0,False,False
42,50494,302,49943,4,28,11,0,False,True
59,124477,720,4134,3,6,27,0,False,False
31,99160,606,46459,0,10,43,0,False,True
31,137698,731,44199,0,27,65,0,False,False
34,136560,435,12556,1,29,54,0,True,False
60,25835,814,34822,3,2,29,0,False,True
38,43646,492,28977,2,29,21,0,True,False
45,148777,714,21113,3,25,29,0,False,True
48,102360,417,31566,1,3,9,0,False,True
41,62335,508,3669,1,6,61,0,False,True
59,94351,333,17081,1,16,62,0,False,False
40,139934,617,13938,0,6,71,0,False,True
57,27429,419,6717,2,24,95,0,True,False
39,66950,824,13282,1,13,91,0,False,False
48,85654,388,48659,4,4,96,0,False,False
23,132422,811,43065,0,15,5,0,False,True
26,134934,346,15201,2,6,97,0,False,False
47,144975,821,17289,4,1,15,0,False,True
47,93143,583,25406,2,9,57,0,True,False
23,116186,676,32286,2,12,5,0,False,False
41,129234,433,13873,4,25,20,0,False,False
31,122889,547,17512,3,23,81,0,True,False
64,127326,617,29927,2,11,4,0,True,False
22,102527,735,24461,3,13,56,0,False,True
41,111704,475,21710,2,1,85,0,False,False
63,56099,650,20952,4,19,34,0,True,False
21,64385,442,14448,2,28,40,0,False,False
43,60919,697,16198,1,21,69,0,True,False
53,121952,668,8622,1,4,68,0,False,False
46,85782,800,41848,2,5,22,0,True,False
60,96116,669,3402,4,23,14,0,False,False
20,97590,681,37324,4,25,68,0,False,True
27,114626,385,29467,0,17,8,0,False,False
42,65387,759,35961,4,5,67,0,False,True
57,40823,624,44007,3,19,46,0,False,True
25,71015,821,21739,2,3,29,0,False,True
41,127877,788,19518,1,11,90,0,False,False
44,40339,696,27547,4,2,94,0,False,False
37,28491,654,29936,1,22,12,0,False,True
36,25706,587,21287,0,14,79,0,True,False
31,122493,758,42351,2,6,52,1,False,False
25,40728,835,26476,4,19,58,0,False,False
45,31997,590,13875,1,1,2,0,False,False
46,128537,467,11686,4,7,1,0,False,False
27,85408,727,18536,0,2,55,0,False,True
38,83097,789,35062,1,24,92,0,True,False
61,63523,654,49216,1,19,99,0,True,False
20,146648,495,26041,2,1,34,0,True,False
48,50163,844,32653,2,26,64,0,True,False
64,42718,310,22673,1,9,68,0,False,True
54,112508,555,11367,2,21,82,0,False,False
59,108767,695,20629,1,17,12,0,False,False
33,64619,708,47105,3,10,50,0,False,True
54,37126,661,24100,4,27,21,0,False,False
64,114131,558,7654,3,6,10,0,False,True
39,89926,302,26063,3,26,85,0,True,False
32,65633,383,20322,4,3,89,0,False,True
57,102654,455,20010,1,27,81,0,False,False
27,28317,475,13693,1,20,70,0,False,False
62,69980,771,10241,2,24,14,0,False,False
39,69115,723,30778,0,15,40,0,True,False
52,86646,433,37843,1,21,82,0,False,True
45,68158,679,13651,4,28,30,0,False,True
58,80963,576,26966,0,22,73,0,False,False
40,72631,535,10275,4,26,14,0,False,True
61,74316,312,46606,4,20,52,0,False,False
62,130364,641,2658,4,6,17,0,False,True
60,84342,334,29963,0,3,62,0,True,False
28,40504,513,7932,3,10,98,0,True,False
43,93593,711,15248,4,12,22,0,False,True
56,51660,704,25437,2,1,53,0,True,False
60,62196,793,40727,1,22,32,0,True,False
36,90938,458,19201,1,29,76,0,True,False
43,33605,409,42150,1,16,55,0,False,False
40,82388,848,25355,0,17,80,0,False,True
58,106297,825,15999,2,10,22,0,False,True
60,80501,646,7376,2,12,38,0,False,False
58,78309,578,4476,2,19,50,0,False,False
32,52043,778,5366,2,28,66,0,True,False
30,58635,410,49974,2,8,45,0,False,True
38,104315,730,26733,3,23,8,0,False,False
30,105691,841,13458,2,8,65,0,True,False
32,131514,414,33795,2,10,40,0,False,True
64,58132,389,21615,0,10,5,0,True,False
20,114387,511,12164,0,18,45,0,False,True
59,40366,849,40316,2,10,46,0,True,False
63,118944,838,4024,3,7,36,0,False,True
38,97107,659,30559,2,4,17,0,False,True
31,87580,785,2264,2,1,41,0,False,True
27,140267,671,10047,2,11,30,0,False,True
27,147362,514,45985,4,19,52,0,True,False
64,82889,314,7587,3,5,79,0,False,False
31,104553,558,7577,1,26,20,0,False,True
52,64236,762,18635,2,8,36,0,False,True
64,29150,419,46564,1,2,66,0,False,True
45,136369,427,4870,3,2,45,0,False,True
58,44423,822,35094,2,24,4,0,True,False
47,29137,624,10217,1,14,50,0,False,False
24,54992,619,18602,1,9,88,0,False,False
27,135540,805,1605,3,10,55,0,False,False
44,119438,825,23343,2,13,59,0,True,False
46,140140,349,14003,4,29,42,0,False,False
42,69921,368,44257,3,1,2,0,True,False
49,146225,690,33089,4,14,46,0,True,False
64,104369,682,18661,2,2,2,0,False,True
42,91917,315,17782,1,4,50,0,True,False
39,98690,738,31029,3,28,1,1,False,False
37,59235,431,14487,3,19,13,0,False,False
37,103975,547,48501,3,1,70,0,False,False
21,44122,572,40042,0,4,22,0,False,True
23,48956,648,23065,2,11,17,0,False,True
49,88879,783,11844,0,13,59,0,False,True
52,83560,849,20323,3,27,86,0,True,False
55,146435,656,26397,3,18,70,0,False,False
37,107800,617,46957,4,10,3,0,True,False
56,135310,347,18328,0,5,70,0,True,False
38,93685,309,44739,1,1,81,0,False,False
47,49660,532,39733,2,14,99,0,False,True
59,131196,335,46389,1,16,49,0,False,False
39,111064,712,30715,1,24,50,0,True,False
52,139440,761,40116,2,26,35,0,True,False
31,26168,303,18580,3,18,23,0,False,True
34,70124,343,1823,4,27,72,0,True,False
60,60897,554,27472,3,3,7,0,True,False
58,40032,413,8084,3,3,50,0,False,False
21,77797,696,13455,0,4,10,1,False,True
48,60294,473,11607,1,7,90,0,False,False
60,68827,554,17919,1,13,55,0,False,False
29,28516,765,48004,1,9,74,0,False,False
21,44751,576,20394,4,3,19,0,True,False
30,55373,763,11819,4,17,23,0,True,False
32,147026,801,12969,4,15,95,0,False,True
29,55270,740,18333,2,27,64,0,True,False
33,35386,368,12700,4,10,33,0,False,True
37,126859,808,32792,0,15,66,0,False,False
28,89817,625,34311,0,1,92,0,False,False
58,90184,366,37668,3,28,96,0,True,False
47,139316,603,12945,3,27,97,0,True,False
22,104693,783,37992,3,22,9,0,False,True
39,62879,847,47526,3,21,29,0,True,False
25,130056,716,48717,0,10,79,0,True,False
46,74597,458,36634,3,7,18,0,True,False
21,64132,448,19630,0,7,82,0,False,False
48,28626,326,42036,4,3,71,0,True,False
57,110936,547,25944,4,7,78,0,True,False
22,127179,400,24360,2,9,29,0,False,False
35,128801,395,13813,3,8,83,0,False,False
49,106515,683,5601,4,3,61,0,False,False
59,102065,581,13930,4,26,5,0,False,False
21,80390,621,5333,1,5,69,0,True,False
36,41645,695,6399,1,13,56,0,True,False
60,116960,577,18839,0,13,52,0,True,False
31,79144,828,41204,2,8,15,0,False,True
54,38382,562,21195,1,18,90,0,False,False
62,29025,592,28848,2,7,88,0,True,False
20,68226,593,24693,4,27,83,0,True,False
64,104380,694,48715,0,10,20,0,True,False
34,147971,812,47729,2,10,73,0,False,False
45,143910,479,41854,1,23,92,0,False,False
56,94711,534,37450,4,11,16,0,False,False
40,121055,636,2854,3,12,75,1,True,False
50,99710,307,32558,4,13,98,0,False,False
44,28443,742,3985,1,8,25,0,True,False
42,46395,838,44585,1,17,57,0,False,True
43,35725,390,20278,3,24,21,0,False,False
57,58461,571,41264,4,14,5,0,False,False
47,66115,304,34326,2,17,75,0,True,False
40,135084,518,20280,2,19,9,1,False,False
62,121887,417,35022,4,16,11,0,False,False
37,108732,414,16667,2,9,65,0,True,False
55,137145,562,19065,4,20,63,0,True,False
54,104790,605,49846,4,10,26,0,True,False
64,104557,721,22655,1,29,74,0,False,True
28,136672,506,11006,0,9,19,0,True,False
57,96260,602,7283,1,1,16,0,False,False
49,53690,411,42622,2,24,56,0,False,True
63,26407,716,46076,0,3,68,0,True,False
53,98568,584,4325,4,11,78,0,False,True
51,83560,484,31783,2,7,30,0,False,True
22,72340,520,4143,3,18,7,0,False,False
22,42794,743,36805,2,13,12,0,False,True
47,44881,416,13417,0,23,24,0,True,False
63,111292,369,32300,0,23,22,0,False,True
34,130698,369,27526,4,25,47,0,False,True
60,119952,726,29896,3,18,30,0,False,False
42,74703,742,38443,4,16,60,0,False,False
59,69354,436,28606,3,24,39,0,True,False
30,116288,803,40916,3,16,20,0,False,False
51,103462,430,8551,4,21,26,0,True,False
55,144020,517,36436,2,10,49,0,True,False
52,124301,470,48680,1,9,69,0,False,False
43,143764,774,3246,3,8,42,0,False,True
58,39390,428,40421,0,19,6,0,False,False
53,129403,356,44901,4,3,53,0,False,True
47,112475,480,8649,2,27,34,0,False,True
56,52307,545,42209,3,28,69,0,True,False
26,121364,443,1888,2,26,10,0,True,False
23,119049,350,42983,4,24,28,0,False,False
56,143740,667,30424,0,9,3,0,False,True
20,144991,758,42559,3,2,77,0,False,False
20,49502,517,12075,3,19,48,0,True,False
39,120599,556,23699,2,8,66,0,False,True
38,47486,455,48972,4,18,35,0,False,False
48,136813,741,10950,1,8,52,0,False,False
29,63258,324,6413,3,5,62,0,True,False
37,82716,835,40305,0,6,52,0,True,False
47,122228,359,4569,3,10,47,0,True,False
54,128920,766,2242,3,15,54,0,True,False
62,106494,733,38097,1,28,28,0,False,False
50,125552,365,31085,1,4,23,0,True,False
46,107768,405,11487,4,3,87,0,True,False
30,35748,395,19309,3,24,35,0,False,False
57,87785,467,31771,3,9,32,0,False,False
24,101050,341,27638,2,16,2,0,False,True
27,47738,403,37163,2,29,16,0,False,False
53,99231,503,22615,0,16,16,0,False,True
31,98606,819,9039,0,15,51,0,True,False
57,118301,581,9198,2,24,67,0,False,True
20,66662,342,35354,0,9,92,0,False,True
50,143313,409,4824,3,17,93,0,True,False
23,121297,509,24999,1,21,54,0,True,False
64,107234,348,4436,3,12,20,0,True,False
24,40123,414,29014,2,23,33,0,False,True
49,125680,454,41857,4,8,86,0,False,False
43,50616,802,17057,4,14,8,0,False,False
22,127682,370,2310,2,27,24,0,False,False
30,36182,818,10819,3,18,53,0,True,False
64,115369,635,49233,0,12,64,0,True,False
23,123878,366,14457,0,27,58,0,False,False
45,87013,792,1477,4,14,37,0,True,False
46,56331,512,9906,2,20,84,0,False,True
62,71098,480,10868,2,23,12,0,False,True
46,51128,547,19546,1,5,84,0,True,False
61,56556,513,34276,4,1,84,0,False,False
25,112505,658,8319,2,13,4,0,False,False
34,46876,548,34149,1,14,94,0,False,True
49,33949,815,49055,0,2,31,0,True,False
61,76962,387,2845,4,16,86,1,False,False
56,115054,475,24684,4,5,79,0,False,False
56,148984,725,30858,2,22,38,0,True,False
61,96206,380,46330,2,1,37,0,True,False
56,49099,437,43678,3,12,92,0,False,False
54,129871,732,27667,0,19,75,0,True,False
42,37716,769,26293,0,22,14,0,True,False
25,77611,649,25893,1,22,75,0,True,False
23,63885,425,5629,1,23,73,0,False,False
37,78144,608,6704,3,10,24,0,False,True
28,90220,529,2776,0,12,10,0,True,False
48,32837,759,49281,1,19,38,0,False,False
32,74355,644,48996,0,16,43,0,False,True
36,72299,609,32236,0,17,37,0,False,False
64,44159,319,2244,1,13,42,0,False,False
51,141680,840,2333,2,7,32,0,False,False
41,141931,776,4669,2,28,84,0,False,True
23,131802,568,18584,1,27,14,0,False,False
24,141375,302,49347,3,3,4,0,False,True
56,127413,315,28277,4,5,24,0,True,False
60,76012,657,2933,0,4,96,0,False,True
32,84305,432,34514,4,28,10,0,False,False
53,112096,611,42800,1,15,16,0,False,True
64,42106,781,25357,0,17,39,0,False,False
41,83123,843,28071,4,12,96,0,True,False
42,136825,604,7827,2,23,18,0,False,True
22,33720,568,31844,3,14,25,0,True,False
61,62661,713,49965,4,29,7,0,False,True
53,140031,324,26664,3,4,56,0,False,False
51,118898,615,1792,2,17,47,0,False,True
64,118794,575,40695,4,11,82,0,True,False
40,112318,688,18651,1,6,82,0,False,True
63,131704,743,43510,0,4,3,0,True,False
40,46120,726,40137,2,13,1,0,True,False
63,44790,356,48568,3,20,33,1,False,False
30,83655,667,20074,3,15,71,0,False,True
58,84643,641,8874,2,18,74,0,True,False
23,118448,603,17676,1,17,59,0,False,False
20,72374,673,40632,1,19,72,0,False,False
47,67907,411,37790,3,10,32,0,False,False
43,75071,305,19032,2,5,87,0,True,False
54,145507,578,31885,2,12,17,0,False,True
32,59812,681,12008,0,25,78,0,True,False
53,74570,312,45870,3,15,17,0,False,False
30,75901,602,49110,1,23,89,0,True,False
55,85186,459,44878,4,4,21,0,True,False
36,147066,453,6171,1,8,55,0,False,False
54,75251,480,10589,1,28,6,0,False,True
37,90171,825,19077,4,20,84,0,False,False
59,61160,479,7710,3,22,49,0,False,False
41,44156,676,21236,0,28,84,0,True,False
43,101208,467,39227,1,17,26,0,False,False
38,104980,513,15937,1,6,32,0,True,False
56,97320,449,10754,3,16,72,0,False,False
58,42929,315,26688,3,26,44,0,False,False
40,91606,390,8048,2,5,59,0,False,True
27,113442,419,23568,3,14,29,0,False,False
47,125154,552,33047,3,2,17,0,False,True
24,87559,359,10483,1,17,18,0,False,False
36,79205,565,18545,0,29,40,0,False,False
56,135694,708,18413,1,6,63,0,False,False
55,93475,330,29913,3,11,82,0,False,True
38,89341,320,46217,2,2,75,1,True,False
46,120377,588,49122,0,25,45,0,False,True
53,67863,842,34746,2,25,76,0,False,False
30,106837,797,9709,4,1,79,0,True,False
64,90439,773,26358,2,5,90,0,False,False
31,32194,704,49528,2,8,3,0,False,True
40,96387,847,12023,3,4,3,0,False,True
30,146361,431,30851,3,19,38,0,True,False
58,106914,623,29756,3,5,99,0,False,True
47,91214,431,12145,3,5,73,0,False,False
24,121176,820,22192,3,24,40,0,True,False
36,124292,329,48259,2,16,68,0,False,False
39,54777,600,19839,4,22,54,0,True,False
60,51183,303,28410,3,18,20,0,True,False
31,52445,624,41160,4,11,15,0,False,False
25,92038,808,12447,4,17,93,0,False,True
36,141477,536,22033,1,29,5,0,False,False
38,112201,834,42355,1,3,39,0,False,True
45,41198,315,11129,0,18,40,0,False,True
63,46411,833,31358,1,4,7,0,False,False
63,75577,745,14907,3,19,72,0,True,False
51,40867,802,22637,4,9,96,0,False,False
25,87501,529,39196,0,5,33,0,True,False
55,39266,406,23369,1,4,37,0,False,True
57,64422,688,30481,2,16,32,0,True,False
30,60208,562,32681,0,10,43,0,False,False
52,133538,364,3589,3,9,63,0,True,False
43,146544,564,24560,4,16,36,0,False,True
42,56213,637,4034,3,20,98,0,False,True
34,32367,600,1169,3,22,49,0,True,False
46,149158,677,27913,2,26,25,0,False,True
30,104026,474,4239,2,17,96,0,False,True
36,60362,451,4415,4,29,66,0,True,False
33,144377,775,20952,1,18,9,0,False,True
46,76588,565,12408,3,15,93,0,True,False
37,63285,628,4484,1,20,18,0,True,False
47,99755,462,19225,4,9,22,0,False,True
23,96846,737,15923,3,6,99,0,True,False
26,61307,642,21936,1,6,15,0,False,True
64,120167,666,40612,3,11,7,0,False,True
54,105280,764,20410,2,25,13,0,False,True
28,44867,498,30997,2,28,36,0,False,False
27,81523,799,37733,0,20,16,0,False,True
64,109161,315,40952,4,3,41,0,True,False
36,31378,595,22863,1,23,21,0,True,False
36,109685,810,6380,3,12,28,0,True,False
52,132669,538,21710,0,15,74,0,False,False
51,101958,600,16285,4,7,83,0,False,False
27,52926,305,28260,4,25,17,0,True,False
38,128215,519,33879,4,22,65,0,True,False
57,123707,752,17143,1,18,13,0,False,False
22,38180,732,8413,2,22,36,0,True,False
24,117837,685,32578,0,15,58,0,False,True
32,143070,594,15726,1,8,20,0,False,True
50,61931,417,28015,3,22,52,0,True,False
